UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,TimeSunRise,TimeSunSet
1594728000,07/14/2020 12:00,18:13:00,993.7,23.9,810.688,39.37,220.1,1.758,06:13:00,18:13:00
1594731600,07/14/2020 13:00,18:13:00,1050.2,25.34,810.1,31.98,230.2,1.837,06:13:00,18:13:00
1594735200,07/14/2020 14:00,18:13:00,1031.6,27.21,809.474,26.8,263.8,2.398,06:13:00,18:13:00
1594738800,07/14/2020 15:00,18:13:00,945.8,28.06,808.727,27.02,225.7,2.881,06:13:00,18:13:00
1594742400,07/14/2020 16:00,18:13:00,804.9,28.14,808.022,28.59,215.9,2.599,06:13:00,18:13:00
1594746000,07/14/2020 17:00,18:13:00,581.1,28.27,807.192,29.03,235.1,2.851,06:13:00,18:13:00
1594749600,07/14/2020 18:00,18:13:00,414.9,28.3,807.031,28.92,211.1,2.326,06:13:00,18:13:00
1594753200,07/14/2020 19:00,18:13:00,94,27.31,807.224,30.52,28.9,2.924,06:13:00,18:13:00
1594756800,07/14/2020 20:00,18:13:00,8.1,24.83,807.54,40.83,66.2,4.769,06:13:00,18:13:00
1594760400,07/14/2020 21:00,18:13:00,0.7,23.08,808.439,47.62,74.7,4.545,06:13:00,18:13:00
1594764000,07/14/2020 22:00,18:13:00,0.3,21.71,809.384,57.48,94.1,7.364,06:13:00,18:13:00
1594767600,07/14/2020 23:00,18:13:00,1,20.53,810.061,62.67,117.4,3.079,06:13:00,18:13:00
1594771200,07/15/2020 00:00,18:13:00,1.1,19.8,810.412,66.94,87.9,3.19,06:13:00,18:13:00
1594774800,07/15/2020 01:00,18:13:00,1.1,19.13,810.119,70.06,48.9,2.179,06:13:00,18:13:00
1594778400,07/15/2020 02:00,18:13:00,1.3,18.48,809.765,72.39,343.3,1.051,06:13:00,18:13:00
1594782000,07/15/2020 03:00,18:13:00,1.2,18.14,809.718,71.9,27.4,1.281,06:13:00,18:13:00
1594785600,07/15/2020 04:00,18:13:00,1.4,17.64,809.449,72.42,31.5,1.857,06:13:00,18:13:00
1594789200,07/15/2020 05:00,18:13:00,1.2,17.33,809.277,73.37,26.8,2.404,06:13:00,18:13:00
1594792800,07/15/2020 06:00,18:13:00,0.8,16.92,809.512,75.93,35.2,1.801,06:13:00,18:13:00
1594796400,07/15/2020 07:00,18:13:00,45.2,16.68,810.204,78.45,354.7,1.39,06:13:00,18:13:00
1594800000,07/15/2020 08:00,18:13:00,214.1,18.22,810.747,74.29,32.5,1.519,06:13:00,18:13:00
1594803600,07/15/2020 09:00,18:13:00,426.2,19.6,810.965,67.98,55.3,2.584,06:13:00,18:13:00
1594807200,07/15/2020 10:00,18:13:00,542.1,21.1,811.207,61.9,252.9,1.459,06:13:00,18:13:00
1594810800,07/15/2020 11:00,18:13:00,788.8,22.44,811.163,56.82,188.4,1.638,06:13:00,18:13:00
1594814400,07/15/2020 12:00,18:13:00,1000.6,24.15,810.909,49.48,195.7,2.122,06:13:00,18:13:00
1594818000,07/15/2020 13:00,18:13:00,1060.1,25.62,810.112,43.86,256.8,1.706,06:13:00,18:13:00
1594821600,07/15/2020 14:00,18:13:00,1033.6,26.95,809.233,38.17,251.9,2.026,06:13:00,18:13:00
1594825200,07/15/2020 15:00,18:13:00,708.3,27.36,808.256,35.33,183.4,2.11,06:13:00,18:13:00
1594828800,07/15/2020 16:00,18:13:00,556.7,27.88,807.465,33.37,350,2.075,06:13:00,18:13:00
1594832400,07/15/2020 17:00,18:13:00,159,26.25,807.139,36.43,170.4,2.42,06:13:00,18:13:00
1594836000,07/15/2020 18:00,18:13:00,85.1,25.17,807.075,42.52,250.9,1.902,06:13:00,18:13:00
1594839600,07/15/2020 19:00,18:13:00,53.9,23.9,807.584,49.02,191.4,2.548,06:13:00,18:13:00
1594843200,07/15/2020 20:00,18:13:00,3.4,23.43,807.005,73.39,98.5,6.154,06:13:00,18:13:00
1594846800,07/15/2020 21:00,18:13:00,0.5,20.47,809.532,73.83,93.4,4.144,06:13:00,18:13:00
1594850400,07/15/2020 22:00,18:13:00,2.2,19.84,809.474,72.15,81.6,2.707,06:13:00,18:13:00
1594854000,07/15/2020 23:00,18:13:00,0.9,19.5,809.879,71.88,53.2,3.414,06:13:00,18:13:00
1594857600,07/16/2020 00:00,18:13:00,1.1,18.85,810.121,73.33,57.3,3.071,06:13:00,18:13:00
1594861200,07/16/2020 01:00,18:13:00,1.3,18.33,810.178,72.58,13.2,1.628,06:13:00,18:13:00
1594864800,07/16/2020 02:00,18:13:00,1.2,17.46,809.912,76.83,45.1,2.02,06:13:00,18:13:00
1594868400,07/16/2020 03:00,18:13:00,1.5,16.98,809.848,79.39,57.7,3.316,06:13:00,18:13:00
1594872000,07/16/2020 04:00,18:13:00,1,16.82,810.138,80.05,70.7,1.851,06:13:00,18:13:00
1594875600,07/16/2020 05:00,18:13:00,1.1,16.58,810.059,81.98,50.5,1.542,06:13:00,18:13:00
1594879200,07/16/2020 06:00,18:13:00,1.4,16.51,810.252,82.31,29.4,1.819,06:13:00,18:13:00
1594882800,07/16/2020 07:00,18:13:00,43.7,16.88,810.812,78.6,50.1,1.474,06:13:00,18:13:00
1594886400,07/16/2020 08:00,18:13:00,226.8,17.9,811.419,74.54,39.5,1.739,06:13:00,18:13:00
1594890000,07/16/2020 09:00,18:13:00,464,19.25,811.556,68.4,94.5,2.527,06:13:00,18:13:00
1594893600,07/16/2020 10:00,18:13:00,670,21.24,811.771,59.18,150.5,1.812,06:13:00,18:13:00
1594897200,07/16/2020 11:00,18:13:00,845.3,22.66,811.712,54.71,136.4,1.673,06:13:00,18:13:00
1594900800,07/16/2020 12:00,18:13:00,780.1,24.14,811.396,49.18,186.8,1.447,06:13:00,18:13:00
1594904400,07/16/2020 13:00,18:13:00,1001.6,25.82,810.72,34.94,131.3,2.825,06:13:00,18:13:00
1594908000,07/16/2020 14:00,18:13:00,1060.3,26.98,809.875,26.75,115.8,3.899,06:13:00,18:13:00
1594911600,07/16/2020 15:00,18:13:00,979.6,28.25,809.058,21.81,73.6,3.135,06:13:00,18:13:00
1594915200,07/16/2020 16:00,18:13:00,839.2,28.64,808.101,21.74,78.4,3.55,06:13:00,18:13:00
1594918800,07/16/2020 17:00,18:13:00,618.8,28.82,807.393,21.15,101.3,3.426,06:13:00,18:13:00
1594922400,07/16/2020 18:00,18:13:00,396.3,28.17,806.891,26.37,94.9,5.224,06:13:00,18:13:00
1594926000,07/16/2020 19:00,18:13:00,46.6,25.93,807.307,34.3,81.4,7.084,06:13:00,18:13:00
1594929600,07/16/2020 20:00,18:13:00,3.7,23.7,807.978,42.73,73.8,6.498,06:13:00,18:13:00
1594933200,07/16/2020 21:00,18:13:00,0.6,21.64,809.139,52.03,74.2,6.209,06:13:00,18:13:00
1594936800,07/16/2020 22:00,18:13:00,1.4,20.2,810.126,57.32,61.6,3.915,06:13:00,18:13:00
1594940400,07/16/2020 23:00,18:13:00,1.6,19.54,811.153,58.79,26.9,1.881,06:13:00,18:13:00
1594944000,07/17/2020 00:00,18:13:00,1.7,18.82,811.68,66.62,357.4,2.307,06:13:00,18:13:00
1594947600,07/17/2020 01:00,18:13:00,1.2,18.5,811.675,70.18,43.7,2.268,06:13:00,18:13:00
1594951200,07/17/2020 02:00,18:13:00,1.6,17.73,811.506,72.67,102.1,1.684,06:13:00,18:13:00
1594954800,07/17/2020 03:00,18:13:00,1.2,17.11,811.668,76.49,84.5,1.668,06:13:00,18:13:00
1594958400,07/17/2020 04:00,18:13:00,1.1,15.87,811.461,81.73,57.9,2.609,06:13:00,18:13:00
1594962000,07/17/2020 05:00,18:13:00,1.6,15.6,811.148,80.66,40.2,2.949,06:13:00,18:13:00
1594965600,07/17/2020 06:00,18:13:00,1.7,15.62,811.077,79.12,0.6,1.844,06:13:00,18:13:00
1594969200,07/17/2020 07:00,18:13:00,35.6,15.65,811.344,78.36,30.5,1.935,06:13:00,18:13:00
1594972800,07/17/2020 08:00,18:13:00,223.8,17.03,811.674,73.07,35.2,1.887,06:13:00,18:13:00
1594976400,07/17/2020 09:00,18:13:00,462.2,19.09,811.921,63,258,1.241,06:13:00,18:13:00
1594980000,07/17/2020 10:00,18:13:00,645.8,20.62,812.087,55.76,174,1.505,06:13:00,18:13:00
1594983600,07/17/2020 11:00,18:13:00,860.6,21.97,811.963,49.84,212.3,1.744,06:13:00,18:13:00
1594987200,07/17/2020 12:00,18:13:00,908.6,23.52,811.718,44.48,239.7,1.772,06:13:00,18:13:00
1594990800,07/17/2020 13:00,18:13:00,986.1,24.48,811.086,38.22,280.4,1.794,06:13:00,18:13:00
1594994400,07/17/2020 14:00,18:13:00,1008.2,26.1,810.249,32.64,303.1,2.236,06:13:00,18:13:00
1594998000,07/17/2020 15:00,18:13:00,928.2,26.85,809.19,29.25,193.8,2.051,06:13:00,18:13:00
1595001600,07/17/2020 16:00,18:13:00,809,27.52,808.19,26.19,290.4,2.844,06:13:00,18:13:00
1595005200,07/17/2020 17:00,18:13:00,205.3,24.25,807.464,37.32,348.3,6.089,06:13:00,18:13:00
1595008800,07/17/2020 18:00,18:13:00,270.2,23.06,807.499,38.13,355.3,6.781,06:13:00,18:13:00
1595012400,07/17/2020 19:00,18:13:00,145.2,23.1,807.787,35.07,0.9,5.769,06:13:00,18:13:00
1595016000,07/17/2020 20:00,18:13:00,5.1,21.93,808.349,38.18,24.4,3.617,06:13:00,18:13:00
1595019600,07/17/2020 21:00,18:13:00,0.3,21.33,809.647,43.81,128.7,4.094,06:13:00,18:13:00
1595023200,07/17/2020 22:00,18:13:00,0.5,18.79,810.772,57.78,153.5,4.448,06:13:00,18:13:00
1595026800,07/17/2020 23:00,18:13:00,0.5,18.11,811.413,60.49,326.9,1.621,06:13:00,18:13:00
1595030400,07/18/2020 00:00,18:13:00,1.2,17.57,811.367,63.95,64.2,2.666,06:13:00,18:13:00
1595034000,07/18/2020 01:00,18:13:00,1.3,16.59,810.808,69.76,43.5,2.804,06:13:00,18:13:00
1595037600,07/18/2020 02:00,18:13:00,1.6,16.22,810.37,71.95,49.8,1.255,06:13:00,18:13:00
1595041200,07/18/2020 03:00,18:13:00,1.5,15.87,809.922,75.39,355.3,1.446,06:13:00,18:13:00
1595044800,07/18/2020 04:00,18:13:00,1.6,15.96,809.671,75.78,346.6,1.256,06:13:00,18:13:00
1595048400,07/18/2020 05:00,18:13:00,1.3,15.14,809.93,81.03,53.9,1.729,06:13:00,18:13:00
1595052000,07/18/2020 06:00,18:13:00,1.5,15.08,810.113,83.04,26.2,1.84,06:13:00,18:13:00
1595055600,07/18/2020 07:00,18:13:00,28.5,14.69,810.494,82,25.3,1.88,06:13:00,18:13:00
1595059200,07/18/2020 08:00,18:13:00,221.9,16.46,810.823,75.33,31.7,1.303,06:13:00,18:13:00
1595062800,07/18/2020 09:00,18:13:00,308.1,18.15,811.253,71.77,77.5,1.806,06:13:00,18:13:00
1595066400,07/18/2020 10:00,18:13:00,493.1,19.71,811.373,61.7,94.5,1.592,06:13:00,18:13:00
1595070000,07/18/2020 11:00,18:13:00,549.5,21.28,811.226,55.65,234.2,1.551,06:13:00,18:13:00
1595073600,07/18/2020 12:00,18:13:00,874.8,22.67,810.621,49.45,196.4,1.651,06:13:00,18:13:00
1595077200,07/18/2020 13:00,18:13:00,1033.5,24.35,809.936,41.24,215,1.963,06:13:00,18:13:00
1595080800,07/18/2020 14:00,18:13:00,865.2,25.37,808.852,37.33,246.3,2.116,06:13:00,18:13:00
1595084400,07/18/2020 15:00,18:13:00,182.1,25.89,807.959,47.13,335.1,4.443,06:13:00,18:13:00
1595088000,07/18/2020 16:00,18:13:00,218.6,21.45,807.681,64.84,6.5,3.81,06:13:00,18:13:00
1595091600,07/18/2020 17:00,18:13:00,173.7,21.42,807.398,54.81,29.3,3.661,06:13:00,18:13:00
1595095200,07/18/2020 18:00,18:13:00,80.5,21.43,807.573,51.59,73.6,2.594,06:13:00,18:13:00
1595098800,07/18/2020 19:00,18:13:00,47.7,20.67,807.897,54.14,117.8,3.944,06:13:00,18:13:00
1595102400,07/18/2020 20:00,18:13:00,3.3,20.4,808.217,56.92,80.4,4.037,06:13:00,18:13:00
1595106000,07/18/2020 21:00,18:13:00,0.3,18.38,808.937,68.79,151.2,2.87,06:13:00,18:13:00
1595109600,07/18/2020 22:00,18:13:00,0.8,18.02,809.726,65.77,102.8,1.838,06:13:00,18:13:00
1595113200,07/18/2020 23:00,18:13:00,0.8,17.84,810.45,64.95,77.9,1.83,06:13:00,18:13:00
1595116800,07/19/2020 00:00,18:13:00,0.8,17.73,810.767,68.94,140.6,1.268,06:13:00,18:13:00
1595120400,07/19/2020 01:00,18:13:00,1,17.46,810.387,74.01,47.5,2.078,06:13:00,18:13:00
1595124000,07/19/2020 02:00,18:13:00,1.1,17.03,810.072,77.59,48.6,1.917,06:13:00,18:13:00
1595127600,07/19/2020 03:00,18:13:00,1.1,16.55,809.626,82.87,19,1.491,06:13:00,18:13:00
1595131200,07/19/2020 04:00,18:13:00,0.6,16.48,809.233,83.4,349.4,1.725,06:13:00,18:13:00
1595134800,07/19/2020 05:00,18:13:00,0.7,16.58,808.987,82.4,6.8,1.657,06:13:00,18:13:00
1595138400,07/19/2020 06:00,18:13:00,0.8,16.47,809.1,83.64,55,1.205,06:13:00,18:13:00
1595142000,07/19/2020 07:00,18:13:00,27.3,15.95,809.278,86.78,40.3,1.681,06:13:00,18:13:00
1595145600,07/19/2020 08:00,18:13:00,156.8,16.95,809.749,79.88,51.9,1.849,06:13:00,18:13:00
1595149200,07/19/2020 09:00,18:13:00,314.6,17.97,810.014,73.4,63.6,1.887,06:13:00,18:13:00
1595152800,07/19/2020 10:00,18:13:00,415.6,19.3,810.174,64.82,126,1.48,06:13:00,18:13:00
1595156400,07/19/2020 11:00,18:13:00,805.4,21.39,810.189,55.59,151.8,1.825,06:13:00,18:13:00
1595160000,07/19/2020 12:00,18:13:00,1002.1,23.24,809.913,48.82,190.7,2.016,06:13:00,18:13:00
1595163600,07/19/2020 13:00,18:13:00,1051.4,25,809.281,39.88,274.9,2.115,06:13:00,18:13:00
1595167200,07/19/2020 14:00,18:13:00,1063.3,26.31,808.73,31.98,212.4,2.476,06:13:00,18:13:00
1595170800,07/19/2020 15:00,18:13:00,1014,26.84,807.822,28.88,180.1,2.748,06:13:00,18:13:00
1595174400,07/19/2020 16:00,18:13:00,891,27.37,807.028,25.17,166.6,2.918,06:13:00,18:13:00
1595178000,07/19/2020 17:00,18:13:00,101.7,22.29,804.558,47.69,18.3,5.637,06:13:00,18:13:00
1595181600,07/19/2020 18:00,18:13:00,30.1,22.95,807.836,72.71,2.8,6.503,06:13:00,18:13:00
1595185200,07/19/2020 19:00,18:13:00,9.9,16.48,809.149,75.12,347.1,4.514,06:13:00,18:13:00
1595188800,07/19/2020 20:00,18:13:00,7.8,16.64,810.101,86.52,325.7,2.58,06:13:00,18:13:00
1595192400,07/19/2020 21:00,18:13:00,1.3,15.79,810.339,87.86,291.9,1.991,06:13:00,18:13:00
1595196000,07/19/2020 22:00,18:13:00,1.2,15.61,810.196,87.79,46.4,2.547,06:13:00,18:13:00
1595199600,07/19/2020 23:00,18:13:00,1.3,15.53,810.719,88.8,75.1,1.191,06:13:00,18:13:00
1595203200,07/20/2020 00:00,18:13:00,1.3,15.17,810.837,87.63,1.4,1.793,06:13:00,18:13:00
1595206800,07/20/2020 01:00,18:13:00,0.9,14.58,810.471,90.15,340.2,2.609,06:13:00,18:13:00
1595210400,07/20/2020 02:00,18:13:00,1.5,14.59,810.17,87.92,11.9,1.94,06:13:00,18:13:00
1595214000,07/20/2020 03:00,18:13:00,1.4,14.45,810.108,87.34,78.4,2.13,06:13:00,18:13:00
1595217600,07/20/2020 04:00,18:13:00,1,14.16,809.912,88.23,18.9,2.81,06:13:00,18:13:00
1595221200,07/20/2020 05:00,18:13:00,1.1,13.31,809.86,93.02,345.5,2.577,06:13:00,18:13:00
1595224800,07/20/2020 06:00,18:13:00,1.4,13.43,810.067,90.62,34.9,1.922,06:13:00,18:13:00
1595228400,07/20/2020 07:00,18:13:00,25.3,13.45,810.266,90.02,27,1.466,06:13:00,18:13:00
1595232000,07/20/2020 08:00,18:13:00,188.2,15.02,810.771,83.37,84,0.846,06:13:00,18:13:00
1595235600,07/20/2020 09:00,18:13:00,446.1,17.46,810.977,73.03,269.3,0.757,06:13:00,18:13:00
1595239200,07/20/2020 10:00,18:13:00,665,19.12,810.967,65.72,227.6,1.217,06:13:00,18:13:00
1595242800,07/20/2020 11:00,18:13:00,861.6,20.88,810.628,56.06,198.8,1.519,06:13:00,18:13:00
1595246400,07/20/2020 12:00,18:13:00,986.3,22.91,810.093,48.7,221.2,2.09,06:13:00,18:13:00
1595250000,07/20/2020 13:00,18:13:00,1048.5,24.2,809.234,43.54,215.3,2.487,06:13:00,18:13:00
1595253600,07/20/2020 14:00,18:13:00,1047.4,25.21,808.391,41.48,214.8,2.374,06:13:00,18:13:00
1595257200,07/20/2020 15:00,18:13:00,967.1,26.18,807.42,38.11,224.4,2.776,06:13:00,18:13:00
1595260800,07/20/2020 16:00,18:13:00,818.3,26.87,806.401,35.71,217.7,2.813,06:13:00,18:13:00
1595264400,07/20/2020 17:00,18:13:00,495.2,26.96,805.841,34.09,233.9,2.841,06:13:00,18:13:00
1595268000,07/20/2020 18:00,18:13:00,236,25.36,805.543,39.51,342.2,3.494,06:13:00,18:13:00
1595271600,07/20/2020 19:00,18:13:00,94.9,23.52,805.793,44.73,355.4,4.703,06:13:00,18:13:00
1595275200,07/20/2020 20:00,18:13:00,8.4,20.68,806.526,56.75,349.4,3.754,06:13:00,18:13:00
1595278800,07/20/2020 21:00,18:13:00,1.3,20.68,807.388,57.94,12.1,2.219,06:13:00,18:13:00
1595282400,07/20/2020 22:00,18:13:00,1.4,20.07,807.864,67.66,316.6,1.139,06:13:00,18:13:00
1595286000,07/20/2020 23:00,18:13:00,1.4,19.43,808.905,72.34,121.1,1.941,06:13:00,18:13:00
1595289600,07/21/2020 00:00,18:13:00,0.9,19.2,809.413,72.8,208.5,2.14,06:13:00,18:13:00
1595293200,07/21/2020 01:00,18:13:00,1.3,18.45,809.05,78.59,5.9,1.856,06:13:00,18:13:00
1595296800,07/21/2020 02:00,18:13:00,1.4,18.27,808.622,79.64,66.5,1.649,06:13:00,18:13:00
1595300400,07/21/2020 03:00,18:13:00,1.2,17.89,808.444,81.15,32.3,1.577,06:13:00,18:13:00
1595304000,07/21/2020 04:00,18:13:00,1.5,17.32,808.109,83,358.6,1.222,06:13:00,18:13:00
1595307600,07/21/2020 05:00,18:13:00,1.1,16.77,808.137,85.29,27.7,1.569,06:13:00,18:13:00
1595311200,07/21/2020 06:00,18:13:00,0.9,16.72,808.613,84.3,14.7,2.616,06:13:00,18:13:00
1595314800,07/21/2020 07:00,18:13:00,25.7,16.98,809.036,82.57,357.1,3.327,06:13:00,18:13:00
1595318400,07/21/2020 08:00,18:13:00,112,17.51,809.374,80.77,8.9,2.8,06:13:00,18:13:00
1595322000,07/21/2020 09:00,18:13:00,433.3,19.68,809.434,68.67,101,1.158,06:13:00,18:13:00
1595325600,07/21/2020 10:00,18:13:00,668.6,21.49,809.348,58.2,208.9,1.383,06:13:00,18:13:00
1595329200,07/21/2020 11:00,18:13:00,778.3,22.75,809.292,55.42,185.7,1.623,06:13:00,18:13:00
1595332800,07/21/2020 12:00,18:13:00,1008,24.27,808.953,48.97,268.2,2.061,06:13:00,18:13:00
1595336400,07/21/2020 13:00,18:13:00,1066.8,25.41,808.306,40.66,283.2,2.233,06:13:00,18:13:00
1595340000,07/21/2020 14:00,18:13:00,947.2,26.72,807.486,35.69,289.7,2.547,06:13:00,18:13:00
1595343600,07/21/2020 15:00,18:13:00,488.8,27.81,806.822,40.68,333,2.7,06:13:00,18:13:00
1595347200,07/21/2020 16:00,18:13:00,17.8,23.98,804.968,52.77,148.2,3.181,06:13:00,18:13:00
1595350800,07/21/2020 17:00,18:13:00,70.3,23.78,806.36,69.37,285.2,2.575,06:13:00,18:13:00
1595354400,07/21/2020 18:00,18:13:00,8.1,23.56,801.386,67.4,10.3,4.46,06:13:00,18:13:00
1595358000,07/21/2020 19:00,18:13:00,1.9,17.89,807.655,75.14,9.1,2.782,06:13:00,18:13:00
1595361600,07/21/2020 20:00,18:13:00,1.1,17.63,807.847,80.92,2.2,2.469,06:13:00,18:13:00
1595365200,07/21/2020 21:00,18:13:00,0.7,17.18,808.313,80.99,24.3,2.468,06:13:00,18:13:00
1595368800,07/21/2020 22:00,18:13:00,1.1,16.94,808.684,80.68,31.1,2.512,06:13:00,18:13:00
1595372400,07/21/2020 23:00,18:13:00,1.1,17.1,809.191,79.89,15.3,1.857,06:13:00,18:13:00
1595376000,07/22/2020 00:00,18:13:00,0.9,16.68,809.335,84.82,351.7,1.62,06:13:00,18:13:00
1595379600,07/22/2020 01:00,18:13:00,1.1,16.85,809.381,85.8,19.8,1.603,06:13:00,18:13:00
1595383200,07/22/2020 02:00,18:13:00,1,17.06,809.085,84.02,26.6,1.495,06:13:00,18:13:00
1595386800,07/22/2020 03:00,18:13:00,1.1,16.42,808.622,86.53,352.7,1.659,06:13:00,18:13:00
1595390400,07/22/2020 04:00,18:13:00,1.2,15.56,808.208,89.76,0.4,2.113,06:13:00,18:13:00
1595394000,07/22/2020 05:00,18:13:00,0.9,15.5,808.214,89.62,355.3,2.383,06:13:00,18:13:00
1595397600,07/22/2020 06:00,18:13:00,1.4,15.1,808.307,89.35,16.5,2.284,06:13:00,18:13:00
1595401200,07/22/2020 07:00,18:13:00,34.2,15.33,808.71,85.62,14,1.994,06:13:00,18:13:00
1595404800,07/22/2020 08:00,18:13:00,225.5,17.01,809.347,79.38,49.9,1.805,06:13:00,18:13:00
1595408400,07/22/2020 09:00,18:13:00,474.4,18.43,809.632,74.23,93.7,1.937,06:13:00,18:13:00
1595412000,07/22/2020 10:00,18:13:00,653.1,19.75,809.739,68.35,107.8,1.817,06:13:00,18:13:00
1595415600,07/22/2020 11:00,18:13:00,861.2,21.88,809.66,53.1,63,1.76,06:13:00,18:13:00
1595419200,07/22/2020 12:00,18:13:00,958.9,23.6,809.382,44.55,163.4,1.856,06:13:00,18:13:00
1595422800,07/22/2020 13:00,18:13:00,993.6,24.98,808.889,39.54,173.6,1.959,06:13:00,18:13:00
1595426400,07/22/2020 14:00,18:13:00,1037.1,26.37,807.946,31.88,108.5,1.886,06:13:00,18:13:00
1595430000,07/22/2020 15:00,18:13:00,945.1,27.24,807.133,28.26,54.9,2.588,06:13:00,18:13:00
1595433600,07/22/2020 16:00,18:13:00,818,28.1,806.388,24.36,67.4,2.285,06:13:00,18:13:00
1595437200,07/22/2020 17:00,18:13:00,613.8,28.17,805.761,23.73,56.5,2.495,06:13:00,18:13:00
1595440800,07/22/2020 18:00,18:13:00,187.6,27.4,805.849,24.15,63.6,2.076,06:13:00,18:13:00
1595444400,07/22/2020 19:00,18:13:00,51.4,26.48,806.114,27.83,33.5,1.94,06:13:00,18:13:00
1595448000,07/22/2020 20:00,18:13:00,4,22.7,806.865,56.05,231.6,4.044,06:13:00,18:13:00
1595451600,07/22/2020 21:00,18:13:00,1.1,19.87,807.676,74.68,132.6,2.566,06:13:00,18:13:00
1595455200,07/22/2020 22:00,18:13:00,1.3,19.07,808.471,77.51,133.3,2.752,06:13:00,18:13:00
1595458800,07/22/2020 23:00,18:13:00,0.9,18.77,809.245,75.38,142.6,3.116,06:13:00,18:13:00
1595462400,07/23/2020 00:00,18:13:00,1,18.18,809.538,77.48,92.6,1.424,06:13:00,18:13:00
1595466000,07/23/2020 01:00,18:13:00,0.9,18.05,809.846,77.79,75.8,1.585,06:13:00,18:13:00
1595469600,07/23/2020 02:00,18:13:00,0.6,17.93,809.481,78.16,106.5,2.077,06:13:00,18:13:00
1595473200,07/23/2020 03:00,18:13:00,1.2,17.36,809.436,78.19,120.7,1.831,06:13:00,18:13:00
1595476800,07/23/2020 04:00,18:13:00,1.1,16.7,809.096,79.57,59,1.661,06:13:00,18:13:00
1595480400,07/23/2020 05:00,18:13:00,1.5,16.24,808.926,80.07,24.1,1.497,06:13:00,18:13:00
1595484000,07/23/2020 06:00,18:13:00,1.5,15.71,809.031,80.79,6.1,1.461,06:13:00,18:13:00
1595487600,07/23/2020 07:00,18:13:00,34.4,15.66,809.367,80.17,25.1,1.642,06:13:00,18:13:00
1595491200,07/23/2020 08:00,18:13:00,214,16.61,809.751,76.34,16.4,1.834,06:13:00,18:13:00
1595494800,07/23/2020 09:00,18:13:00,377.5,18.5,809.934,68.74,23.6,1.91,06:13:00,18:13:00
1595498400,07/23/2020 10:00,18:13:00,636.9,20.24,809.973,60.96,63.9,2.985,06:13:00,18:13:00
1595502000,07/23/2020 11:00,18:13:00,656.8,21.55,809.796,54,100.6,3.026,06:13:00,18:13:00
1595505600,07/23/2020 12:00,18:13:00,990.6,23.13,809.365,46.68,116,2.107,06:13:00,18:13:00
1595509200,07/23/2020 13:00,18:13:00,931,24.83,808.837,39.24,203,1.9,06:13:00,18:13:00
1595512800,07/23/2020 14:00,18:13:00,962.2,25.62,808.239,36.59,261.7,2.334,06:13:00,18:13:00
1595516400,07/23/2020 15:00,18:13:00,742.1,27.13,807.326,31.64,209,1.493,06:13:00,18:13:00
1595520000,07/23/2020 16:00,18:13:00,827.5,27.49,806.389,28.09,22.8,2.122,06:13:00,18:13:00
1595523600,07/23/2020 17:00,18:13:00,664,28.32,805.577,27.96,328.8,2.338,06:13:00,18:13:00
1595527200,07/23/2020 18:00,18:13:00,332.9,27.78,805.312,25.89,47.3,2.567,06:13:00,18:13:00
1595530800,07/23/2020 19:00,18:13:00,34.2,26.28,805.552,30.97,49.4,2.44,06:13:00,18:13:00
1595534400,07/23/2020 20:00,18:13:00,2,24.55,806.185,40.43,37.1,2.735,06:13:00,18:13:00
1595538000,07/23/2020 21:00,18:13:00,1.1,22.8,807.171,46.27,61.7,2.299,06:13:00,18:13:00
1595541600,07/23/2020 22:00,18:13:00,1.1,21.42,807.964,52.42,59.6,3.021,06:13:00,18:13:00
1595545200,07/23/2020 23:00,18:13:00,0.8,20.83,808.702,55.35,86.8,2.177,06:13:00,18:13:00
1595548800,07/24/2020 00:00,18:13:00,0.6,20.35,809.465,56.97,125.2,2.078,06:13:00,18:13:00
1595552400,07/24/2020 01:00,18:13:00,1,19.53,809.578,62.35,118.6,1.561,06:13:00,18:13:00
1595556000,07/24/2020 02:00,18:13:00,1.1,18.06,809.211,69.96,84.8,1.801,06:13:00,18:13:00
1595559600,07/24/2020 03:00,18:13:00,1.5,17.3,808.828,73.09,58.7,2.071,06:13:00,18:13:00
1595563200,07/24/2020 04:00,18:13:00,1.3,16.33,808.582,77.37,50.5,2.076,06:13:00,18:13:00
1595566800,07/24/2020 05:00,18:13:00,1.7,16.23,808.705,77.6,353,2.207,06:13:00,18:13:00
1595570400,07/24/2020 06:00,18:13:00,1.1,15.51,808.742,80.54,352,2.423,06:13:00,18:13:00
1595574000,07/24/2020 07:00,18:13:00,32.5,15.27,809.109,81.57,15.4,1.367,06:13:00,18:13:00
1595577600,07/24/2020 08:00,18:13:00,221.4,16.64,809.319,75.89,347.8,2.255,06:13:00,18:13:00
1595581200,07/24/2020 09:00,18:13:00,461.7,19.34,809.621,64.41,27.1,1.737,06:13:00,18:13:00
1595584800,07/24/2020 10:00,18:13:00,690.6,21.08,809.696,55.46,62,1.9,06:13:00,18:13:00
1595588400,07/24/2020 11:00,18:13:00,866.7,22.72,809.604,47.95,19,2.329,06:13:00,18:13:00
1595592000,07/24/2020 12:00,18:13:00,679.5,24.11,809.297,42.58,323,1.746,06:13:00,18:13:00
